record_id,record_date,warehouse_id,warehouse_location,product_category,stock_quantity_tons,min_stock_tons,max_capacity_tons
INV-01560,2027-12-15,WH-05,河南洛阳,钼精矿,196.9,80.0,600.0
INV-01561,2028-03-15,WH-01,福建上杭,金矿石,667.9,200.0,2000.0
INV-01562,2028-03-15,WH-01,福建上杭,铜精矿,724.3,300.0,3000.0
INV-01563,2028-03-15,WH-01,福建上杭,银精矿,58.3,50.0,500.0
INV-01564,2028-03-15,WH-02,新疆阿勒泰,金矿石,355.9,150.0,1500.0
INV-01565,2028-03-15,WH-02,新疆阿勒泰,铜精矿,957.3,250.0,2500.0
INV-01566,2028-03-15,WH-02,新疆阿勒泰,锌精矿,1185.1,400.0,4000.0
INV-01567,2028-03-15,WH-03,黑龙江多宝山,铜精矿,533.9,200.0,2000.0
INV-01568,2028-03-15,WH-03,黑龙江多宝山,钼精矿,91.4,100.0,800.0
INV-01569,2028-03-15,WH-04,贵州贞丰,金矿石,300.9,100.0,1000.0
INV-01570,2028-03-15,WH-04,贵州贞丰,锌精矿,716.5,300.0,2500.0
INV-01571,2028-03-15,WH-05,河南洛阳,银精矿,45.1,40.0,400.0
INV-01572,2028-03-15,WH-05,河南洛阳,钼精矿,139.9,80.0,600.0
INV-01573,2028-06-15,WH-01,福建上杭,金矿石,897.3,200.0,2000.0
INV-01574,2028-06-15,WH-01,福建上杭,铜精矿,1571.8,300.0,3000.0
INV-01575,2028-06-15,WH-01,福建上杭,银精矿,102.6,50.0,500.0
INV-01576,2028-06-15,WH-02,新疆阿勒泰,金矿石,616.8,150.0,1500.0
INV-01577,2028-06-15,WH-02,新疆阿勒泰,铜精矿,1194.7,250.0,2500.0
INV-01578,2028-06-15,WH-02,新疆阿勒泰,锌精矿,1798.0,400.0,4000.0
INV-01579,2028-06-15,WH-03,黑龙江多宝山,铜精矿,805.0,200.0,2000.0
INV-01580,2028-06-15,WH-03,黑龙江多宝山,钼精矿,245.9,100.0,800.0
INV-01581,2028-06-15,WH-04,贵州贞丰,金矿石,417.4,100.0,1000.0
INV-01582,2028-06-15,WH-04,贵州贞丰,锌精矿,928.4,300.0,2500.0
INV-01583,2028-06-15,WH-05,河南洛阳,银精矿,64.9,40.0,400.0
INV-01584,2028-06-15,WH-05,河南洛阳,钼精矿,265.6,80.0,600.0
INV-01585,2027-10-15,WH-01,福建上杭,金矿石,775.5,200.0,2000.0
INV-01586,2027-10-15,WH-01,福建上杭,铜精矿,1342.0,300.0,3000.0
INV-01587,2027-10-15,WH-01,福建上杭,银精矿,125.3,50.0,500.0
INV-01588,2027-10-15,WH-02,新疆阿勒泰,金矿石,651.2,150.0,1500.0
INV-01589,2027-10-15,WH-02,新疆阿勒泰,铜精矿,948.3,250.0,2500.0
INV-01590,2027-10-15,WH-02,新疆阿勒泰,锌精矿,1728.6,400.0,4000.0
INV-01591,2027-10-15,WH-03,黑龙江多宝山,铜精矿,746.6,200.0,2000.0
INV-01592,2027-10-15,WH-03,黑龙江多宝山,钼精矿,365.4,100.0,800.0
INV-01593,2027-10-15,WH-04,贵州贞丰,金矿石,378.2,100.0,1000.0
INV-01594,2027-10-15,WH-04,贵州贞丰,锌精矿,1117.8,300.0,2500.0
INV-01595,2027-10-15,WH-05,河南洛阳,银精矿,80.8,40.0,400.0
INV-01596,2027-10-15,WH-05,河南洛阳,钼精矿,308.4,80.0,600.0
INV-01597,2028-01-15,WH-01,福建上杭,金矿石,776.3,200.0,2000.0
INV-01598,2028-01-15,WH-01,福建上杭,铜精矿,1147.8,300.0,3000.0
INV-01599,2028-01-15,WH-01,福建上杭,银精矿,82.6,50.0,500.0
INV-01600,2028-01-15,WH-02,新疆阿勒泰,金矿石,430.6,150.0,1500.0
INV-01601,2028-01-15,WH-02,新疆阿勒泰,铜精矿,1112.7,250.0,2500.0
INV-01602,2028-01-15,WH-02,新疆阿勒泰,锌精矿,1611.7,400.0,4000.0
INV-01603,2028-01-15,WH-03,黑龙江多宝山,铜精矿,698.9,200.0,2000.0
INV-01604,2028-01-15,WH-03,黑龙江多宝山,钼精矿,205.3,100.0,800.0
INV-01605,2028-01-15,WH-04,贵州贞丰,金矿石,314.1,100.0,1000.0
INV-01606,2028-01-15,WH-04,贵州贞丰,锌精矿,960.4,300.0,2500.0
INV-01607,2028-01-15,WH-05,河南洛阳,银精矿,32.9,40.0,400.0
INV-01608,2028-01-15,WH-05,河南洛阳,钼精矿,196.6,80.0,600.0
INV-01609,2028-04-15,WH-01,福建上杭,金矿石,593.9,200.0,2000.0
INV-01610,2028-04-15,WH-01,福建上杭,铜精矿,932.4,300.0,3000.0
INV-01611,2028-04-15,WH-01,福建上杭,银精矿,70.1,50.0,500.0
INV-01612,2028-04-15,WH-02,新疆阿勒泰,金矿石,374.0,150.0,1500.0
INV-01613,2028-04-15,WH-02,新疆阿勒泰,铜精矿,1084.7,250.0,2500.0
INV-01614,2028-04-15,WH-02,新疆阿勒泰,锌精矿,1364.5,400.0,4000.0
INV-01615,2028-04-15,WH-03,黑龙江多宝山,铜精矿,573.3,200.0,2000.0
INV-01616,2028-04-15,WH-03,黑龙江多宝山,钼精矿,83.7,100.0,800.0
INV-01617,2028-04-15,WH-04,贵州贞丰,金矿石,301.7,100.0,1000.0
INV-01618,2028-04-15,WH-04,贵州贞丰,锌精矿,806.7,300.0,2500.0
INV-01619,2028-04-15,WH-05,河南洛阳,银精矿,39.1,40.0,400.0
INV-01620,2028-04-15,WH-05,河南洛阳,钼精矿,130.2,80.0,600.0
INV-01621,2028-07-15,WH-01,福建上杭,金矿石,796.9,200.0,2000.0
INV-01622,2028-07-15,WH-01,福建上杭,铜精矿,1528.1,300.0,3000.0
INV-01623,2028-07-15,WH-01,福建上杭,银精矿,117.7,50.0,500.0
INV-01624,2028-07-15,WH-02,新疆阿勒泰,金矿石,487.4,150.0,1500.0
INV-01625,2028-07-15,WH-02,新疆阿勒泰,铜精矿,954.8,250.0,2500.0
INV-01626,2028-07-15,WH-02,新疆阿勒泰,锌精矿,1507.6,400.0,4000.0
INV-01627,2028-07-15,WH-03,黑龙江多宝山,铜精矿,617.8,200.0,2000.0
INV-01628,2028-07-15,WH-03,黑龙江多宝山,钼精矿,276.6,100.0,800.0
INV-01629,2028-07-15,WH-04,贵州贞丰,金矿石,505.6,100.0,1000.0
INV-01630,2028-07-15,WH-04,贵州贞丰,锌精矿,977.6,300.0,2500.0
INV-01631,2028-07-15,WH-05,河南洛阳,银精矿,80.8,40.0,400.0
INV-01632,2028-07-15,WH-05,河南洛阳,钼精矿,343.5,80.0,600.0
INV-01633,2027-11-15,WH-01,福建上杭,金矿石,928.3,200.0,2000.0
INV-01634,2027-11-15,WH-01,福建上杭,铜精矿,1260.5,300.0,3000.0
INV-01635,2027-11-15,WH-01,福建上杭,银精矿,126.9,50.0,500.0
INV-01636,2027-11-15,WH-02,新疆阿勒泰,金矿石,595.6,150.0,1500.0
INV-01637,2027-11-15,WH-02,新疆阿勒泰,铜精矿,1039.9,250.0,2500.0
INV-01638,2027-11-15,WH-02,新疆阿勒泰,锌精矿,1647.3,400.0,4000.0
INV-01639,2027-11-15,WH-03,黑龙江多宝山,铜精矿,754.6,200.0,2000.0
INV-01640,2027-11-15,WH-03,黑龙江多宝山,钼精矿,386.8,100.0,800.0
INV-01641,2027-11-15,WH-04,贵州贞丰,金矿石,360.1,100.0,1000.0
INV-01642,2027-11-15,WH-04,贵州贞丰,锌精矿,1026.8,300.0,2500.0
INV-01643,2027-11-15,WH-05,河南洛阳,银精矿,84.1,40.0,400.0
INV-01644,2027-11-15,WH-05,河南洛阳,钼精矿,302.0,80.0,600.0
INV-01645,2028-02-15,WH-01,福建上杭,金矿石,752.6,200.0,2000.0
INV-01646,2028-02-15,WH-01,福建上杭,铜精矿,859.3,300.0,3000.0
INV-01647,2028-02-15,WH-01,福建上杭,银精矿,87.4,50.0,500.0
INV-01648,2028-02-15,WH-02,新疆阿勒泰,金矿石,452.7,150.0,1500.0
INV-01649,2028-02-15,WH-02,新疆阿勒泰,铜精矿,1092.7,250.0,2500.0
INV-01650,2028-02-15,WH-02,新疆阿勒泰,锌精矿,1418.1,400.0,4000.0
INV-01651,2028-02-15,WH-03,黑龙江多宝山,铜精矿,550.5,200.0,2000.0
INV-01652,2028-02-15,WH-03,黑龙江多宝山,钼精矿,163.4,100.0,800.0
INV-01653,2028-02-15,WH-04,贵州贞丰,金矿石,383.5,100.0,1000.0
INV-01654,2028-02-15,WH-04,贵州贞丰,锌精矿,832.3,300.0,2500.0
INV-01655,2028-02-15,WH-05,河南洛阳,银精矿,36.5,40.0,400.0
INV-01656,2028-02-15,WH-05,河南洛阳,钼精矿,202.0,80.0,600.0
INV-01657,2028-05-15,WH-01,福建上杭,金矿石,542.9,200.0,2000.0
INV-01658,2028-05-15,WH-01,福建上杭,铜精矿,847.3,300.0,3000.0
INV-01659,2028-05-15,WH-01,福建上杭,银精矿,67.0,50.0,500.0
INV-01660,2028-05-15,WH-02,新疆阿勒泰,金矿石,329.8,150.0,1500.0
INV-01661,2028-05-15,WH-02,新疆阿勒泰,铜精矿,994.2,250.0,2500.0
INV-01662,2028-05-15,WH-02,新疆阿勒泰,锌精矿,1532.3,400.0,4000.0
INV-01663,2028-05-15,WH-03,黑龙江多宝山,铜精矿,550.2,200.0,2000.0
INV-01664,2028-05-15,WH-03,黑龙江多宝山,钼精矿,86.9,100.0,800.0
INV-01665,2028-05-15,WH-04,贵州贞丰,金矿石,286.4,100.0,1000.0
INV-01666,2028-05-15,WH-04,贵州贞丰,锌精矿,801.7,300.0,2500.0
INV-01667,2028-05-15,WH-05,河南洛阳,银精矿,48.4,40.0,400.0
INV-01668,2028-05-15,WH-05,河南洛阳,钼精矿,139.6,80.0,600.0
INV-01669,2028-08-15,WH-01,福建上杭,金矿石,895.3,200.0,2000.0
INV-01670,2028-08-15,WH-01,福建上杭,铜精矿,1467.8,300.0,3000.0
INV-01671,2028-08-15,WH-01,福建上杭,银精矿,116.2,50.0,500.0
INV-01672,2028-08-15,WH-02,新疆阿勒泰,金矿石,586.0,150.0,1500.0
INV-01673,2028-08-15,WH-02,新疆阿勒泰,铜精矿,1077.1,250.0,2500.0
INV-01674,2028-08-15,WH-02,新疆阿勒泰,锌精矿,1639.6,400.0,4000.0
INV-01675,2028-08-15,WH-03,黑龙江多宝山,铜精矿,789.1,200.0,2000.0
INV-01676,2028-08-15,WH-03,黑龙江多宝山,钼精矿,227.3,100.0,800.0
INV-01677,2028-08-15,WH-04,贵州贞丰,金矿石,539.2,100.0,1000.0
INV-01678,2028-08-15,WH-04,贵州贞丰,锌精矿,1108.1,300.0,2500.0
INV-01679,2028-08-15,WH-05,河南洛阳,银精矿,81.9,40.0,400.0
INV-01680,2028-08-15,WH-05,河南洛阳,钼精矿,278.6,80.0,600.0
INV-01681,2027-12-15,WH-01,福建上杭,金矿石,782.4,200.0,2000.0
INV-01682,2027-12-15,WH-01,福建上杭,铜精矿,1042.4,300.0,3000.0
INV-01683,2027-12-15,WH-01,福建上杭,银精矿,140.6,50.0,500.0
INV-01684,2027-12-15,WH-02,新疆阿勒泰,金矿石,672.1,150.0,1500.0
INV-01685,2027-12-15,WH-02,新疆阿勒泰,铜精矿,826.4,250.0,2500.0
INV-01686,2027-12-15,WH-02,新疆阿勒泰,锌精矿,1813.8,400.0,4000.0
INV-01687,2027-12-15,WH-03,黑龙江多宝山,铜精矿,839.5,200.0,2000.0
INV-01688,2027-12-15,WH-03,黑龙江多宝山,钼精矿,300.3,100.0,800.0
INV-01689,2027-12-15,WH-04,贵州贞丰,金矿石,361.4,100.0,1000.0
INV-01690,2027-12-15,WH-04,贵州贞丰,锌精矿,1198.6,300.0,2500.0
INV-01691,2027-12-15,WH-05,河南洛阳,银精矿,91.5,40.0,400.0
INV-01692,2027-12-15,WH-05,河南洛阳,钼精矿,326.6,80.0,600.0
INV-01693,2028-03-15,WH-01,福建上杭,金矿石,823.0,200.0,2000.0
INV-01694,2028-03-15,WH-01,福建上杭,铜精矿,962.9,300.0,3000.0
INV-01695,2028-03-15,WH-01,福建上杭,银精矿,80.1,50.0,500.0
INV-01696,2028-03-15,WH-02,新疆阿勒泰,金矿石,475.3,150.0,1500.0
INV-01697,2028-03-15,WH-02,新疆阿勒泰,铜精矿,1050.2,250.0,2500.0
INV-01698,2028-03-15,WH-02,新疆阿勒泰,锌精矿,1394.0,400.0,4000.0
INV-01699,2028-03-15,WH-03,黑龙江多宝山,铜精矿,701.2,200.0,2000.0
INV-01700,2028-03-15,WH-03,黑龙江多宝山,钼精矿,175.0,100.0,800.0
INV-01701,2028-03-15,WH-04,贵州贞丰,金矿石,379.3,100.0,1000.0
INV-01702,2028-03-15,WH-04,贵州贞丰,锌精矿,775.1,300.0,2500.0
INV-01703,2028-03-15,WH-05,河南洛阳,银精矿,37.4,40.0,400.0
INV-01704,2028-03-15,WH-05,河南洛阳,钼精矿,250.5,80.0,600.0
INV-01705,2028-06-15,WH-01,福建上杭,金矿石,552.1,200.0,2000.0
INV-01706,2028-06-15,WH-01,福建上杭,铜精矿,723.8,300.0,3000.0
INV-01707,2028-06-15,WH-01,福建上杭,银精矿,57.6,50.0,500.0
INV-01708,2028-06-15,WH-02,新疆阿勒泰,金矿石,448.2,150.0,1500.0
INV-01709,2028-06-15,WH-02,新疆阿勒泰,铜精矿,1016.2,250.0,2500.0
INV-01710,2028-06-15,WH-02,新疆阿勒泰,锌精矿,1541.0,400.0,4000.0
INV-01711,2028-06-15,WH-03,黑龙江多宝山,铜精矿,631.0,200.0,2000.0
INV-01712,2028-06-15,WH-03,黑龙江多宝山,钼精矿,89.0,100.0,800.0
INV-01713,2028-06-15,WH-04,贵州贞丰,金矿石,287.0,100.0,1000.0
INV-01714,2028-06-15,WH-04,贵州贞丰,锌精矿,762.4,300.0,2500.0
INV-01715,2028-06-15,WH-05,河南洛阳,银精矿,39.7,40.0,400.0
INV-01716,2028-06-15,WH-05,河南洛阳,钼精矿,142.8,80.0,600.0
INV-01717,2028-09-15,WH-01,福建上杭,金矿石,1036.8,200.0,2000.0
INV-01718,2028-09-15,WH-01,福建上杭,铜精矿,1284.0,300.0,3000.0
INV-01719,2028-09-15,WH-01,福建上杭,银精矿,108.5,50.0,500.0
INV-01720,2028-09-15,WH-02,新疆阿勒泰,金矿石,612.1,150.0,1500.0
INV-01721,2028-09-15,WH-02,新疆阿勒泰,铜精矿,1196.2,250.0,2500.0
INV-01722,2028-09-15,WH-02,新疆阿勒泰,锌精矿,1459.0,400.0,4000.0
INV-01723,2028-09-15,WH-03,黑龙江多宝山,铜精矿,703.6,200.0,2000.0
INV-01724,2028-09-15,WH-03,黑龙江多宝山,钼精矿,268.4,100.0,800.0
INV-01725,2028-09-15,WH-04,贵州贞丰,金矿石,518.3,100.0,1000.0
INV-01726,2028-09-15,WH-04,贵州贞丰,锌精矿,1223.0,300.0,2500.0
INV-01727,2028-09-15,WH-05,河南洛阳,银精矿,85.3,40.0,400.0
INV-01728,2028-09-15,WH-05,河南洛阳,钼精矿,346.7,80.0,600.0
INV-01729,2028-01-15,WH-01,福建上杭,金矿石,882.7,200.0,2000.0
INV-01730,2028-01-15,WH-01,福建上杭,铜精矿,1332.8,300.0,3000.0
INV-01731,2028-01-15,WH-01,福建上杭,银精矿,102.1,50.0,500.0
INV-01732,2028-01-15,WH-02,新疆阿勒泰,金矿石,598.1,150.0,1500.0
INV-01733,2028-01-15,WH-02,新疆阿勒泰,铜精矿,943.0,250.0,2500.0
INV-01734,2028-01-15,WH-02,新疆阿勒泰,锌精矿,1930.1,400.0,4000.0
INV-01735,2028-01-15,WH-03,黑龙江多宝山,铜精矿,701.7,200.0,2000.0
INV-01736,2028-01-15,WH-03,黑龙江多宝山,钼精矿,360.4,100.0,800.0
INV-01737,2028-01-15,WH-04,贵州贞丰,金矿石,414.8,100.0,1000.0
INV-01738,2028-01-15,WH-04,贵州贞丰,锌精矿,986.3,300.0,2500.0
INV-01739,2028-01-15,WH-05,河南洛阳,银精矿,93.7,40.0,400.0
INV-01740,2028-01-15,WH-05,河南洛阳,钼精矿,278.2,80.0,600.0
INV-01741,2028-04-15,WH-01,福建上杭,金矿石,765.8,200.0,2000.0
INV-01742,2028-04-15,WH-01,福建上杭,铜精矿,926.4,300.0,3000.0
INV-01743,2028-04-15,WH-01,福建上杭,银精矿,97.6,50.0,500.0
INV-01744,2028-04-15,WH-02,新疆阿勒泰,金矿石,451.6,150.0,1500.0
INV-01745,2028-04-15,WH-02,新疆阿勒泰,铜精矿,1257.9,250.0,2500.0
INV-01746,2028-04-15,WH-02,新疆阿勒泰,锌精矿,1495.0,400.0,4000.0
INV-01747,2028-04-15,WH-03,黑龙江多宝山,铜精矿,582.3,200.0,2000.0
INV-01748,2028-04-15,WH-03,黑龙江多宝山,钼精矿,201.7,100.0,800.0
INV-01749,2028-04-15,WH-04,贵州贞丰,金矿石,328.2,100.0,1000.0
INV-01750,2028-04-15,WH-04,贵州贞丰,锌精矿,817.1,300.0,2500.0
INV-01751,2028-04-15,WH-05,河南洛阳,银精矿,43.3,40.0,400.0
INV-01752,2028-04-15,WH-05,河南洛阳,钼精矿,233.0,80.0,600.0
INV-01753,2028-07-15,WH-01,福建上杭,金矿石,617.2,200.0,2000.0
INV-01754,2028-07-15,WH-01,福建上杭,铜精矿,808.3,300.0,3000.0
INV-01755,2028-07-15,WH-01,福建上杭,银精矿,74.4,50.0,500.0
INV-01756,2028-07-15,WH-02,新疆阿勒泰,金矿石,398.2,150.0,1500.0
INV-01757,2028-07-15,WH-02,新疆阿勒泰,铜精矿,1050.0,250.0,2500.0
INV-01758,2028-07-15,WH-02,新疆阿勒泰,锌精矿,1184.2,400.0,4000.0
INV-01759,2028-07-15,WH-03,黑龙江多宝山,铜精矿,474.1,200.0,2000.0
INV-01760,2028-07-15,WH-03,黑龙江多宝山,钼精矿,85.5,100.0,800.0
INV-01761,2028-07-15,WH-04,贵州贞丰,金矿石,253.2,100.0,1000.0
INV-01762,2028-07-15,WH-04,贵州贞丰,锌精矿,761.7,300.0,2500.0
INV-01763,2028-07-15,WH-05,河南洛阳,银精矿,45.5,40.0,400.0
INV-01764,2028-07-15,WH-05,河南洛阳,钼精矿,154.3,80.0,600.0
INV-01765,2028-10-15,WH-01,福建上杭,金矿石,962.3,200.0,2000.0
INV-01766,2028-10-15,WH-01,福建上杭,铜精矿,1379.9,300.0,3000.0
INV-01767,2028-10-15,WH-01,福建上杭,银精矿,102.7,50.0,500.0
INV-01768,2028-10-15,WH-02,新疆阿勒泰,金矿石,502.7,150.0,1500.0
INV-01769,2028-10-15,WH-02,新疆阿勒泰,铜精矿,1165.2,250.0,2500.0
INV-01770,2028-10-15,WH-02,新疆阿勒泰,锌精矿,1550.0,400.0,4000.0
INV-01771,2028-10-15,WH-03,黑龙江多宝山,铜精矿,666.4,200.0,2000.0
INV-01772,2028-10-15,WH-03,黑龙江多宝山,钼精矿,258.1,100.0,800.0
INV-01773,2028-10-15,WH-04,贵州贞丰,金矿石,428.7,100.0,1000.0
INV-01774,2028-10-15,WH-04,贵州贞丰,锌精矿,1021.4,300.0,2500.0
INV-01775,2028-10-15,WH-05,河南洛阳,银精矿,73.6,40.0,400.0
INV-01776,2028-10-15,WH-05,河南洛阳,钼精矿,295.9,80.0,600.0
INV-01777,2028-02-15,WH-01,福建上杭,金矿石,830.8,200.0,2000.0
INV-01778,2028-02-15,WH-01,福建上杭,铜精矿,1159.7,300.0,3000.0
INV-01779,2028-02-15,WH-01,福建上杭,银精矿,133.3,50.0,500.0
INV-01780,2028-02-15,WH-02,新疆阿勒泰,金矿石,672.7,150.0,1500.0
INV-01781,2028-02-15,WH-02,新疆阿勒泰,铜精矿,952.2,250.0,2500.0
INV-01782,2028-02-15,WH-02,新疆阿勒泰,锌精矿,1853.8,400.0,4000.0
INV-01783,2028-02-15,WH-03,黑龙江多宝山,铜精矿,765.0,200.0,2000.0
INV-01784,2028-02-15,WH-03,黑龙江多宝山,钼精矿,360.1,100.0,800.0
INV-01785,2028-02-15,WH-04,贵州贞丰,金矿石,399.3,100.0,1000.0
INV-01786,2028-02-15,WH-04,贵州贞丰,锌精矿,1033.7,300.0,2500.0
INV-01787,2028-02-15,WH-05,河南洛阳,银精矿,81.5,40.0,400.0
INV-01788,2028-02-15,WH-05,河南洛阳,钼精矿,316.5,80.0,600.0
INV-01789,2028-05-15,WH-01,福建上杭,金矿石,835.2,200.0,2000.0
INV-01790,2028-05-15,WH-01,福建上杭,铜精矿,1055.1,300.0,3000.0
INV-01791,2028-05-15,WH-01,福建上杭,银精矿,90.1,50.0,500.0
INV-01792,2028-05-15,WH-02,新疆阿勒泰,金矿石,436.7,150.0,1500.0
INV-01793,2028-05-15,WH-02,新疆阿勒泰,铜精矿,1251.1,250.0,2500.0
INV-01794,2028-05-15,WH-02,新疆阿勒泰,锌精矿,1584.2,400.0,4000.0
INV-01795,2028-05-15,WH-03,黑龙江多宝山,铜精矿,624.7,200.0,2000.0
INV-01796,2028-05-15,WH-03,黑龙江多宝山,钼精矿,168.3,100.0,800.0
INV-01797,2028-05-15,WH-04,贵州贞丰,金矿石,320.3,100.0,1000.0
INV-01798,2028-05-15,WH-04,贵州贞丰,锌精矿,847.0,300.0,2500.0
INV-01799,2028-05-15,WH-05,河南洛阳,银精矿,39.5,40.0,400.0
INV-01800,2028-05-15,WH-05,河南洛阳,钼精矿,187.4,80.0,600.0
INV-01801,2028-08-15,WH-01,福建上杭,金矿石,526.9,200.0,2000.0
INV-01802,2028-08-15,WH-01,福建上杭,铜精矿,940.6,300.0,3000.0
INV-01803,2028-08-15,WH-01,福建上杭,银精矿,56.5,50.0,500.0
INV-01804,2028-08-15,WH-02,新疆阿勒泰,金矿石,438.0,150.0,1500.0
INV-01805,2028-08-15,WH-02,新疆阿勒泰,铜精矿,921.9,250.0,2500.0
INV-01806,2028-08-15,WH-02,新疆阿勒泰,锌精矿,1381.4,400.0,4000.0
INV-01807,2028-08-15,WH-03,黑龙江多宝山,铜精矿,500.4,200.0,2000.0
INV-01808,2028-08-15,WH-03,黑龙江多宝山,钼精矿,87.3,100.0,800.0
INV-01809,2028-08-15,WH-04,贵州贞丰,金矿石,323.9,100.0,1000.0
INV-01810,2028-08-15,WH-04,贵州贞丰,锌精矿,842.8,300.0,2500.0
INV-01811,2028-08-15,WH-05,河南洛阳,银精矿,45.4,40.0,400.0
INV-01812,2028-08-15,WH-05,河南洛阳,钼精矿,155.2,80.0,600.0
INV-01813,2028-11-15,WH-01,福建上杭,金矿石,825.5,200.0,2000.0
INV-01814,2028-11-15,WH-01,福建上杭,铜精矿,1196.5,300.0,3000.0
INV-01815,2028-11-15,WH-01,福建上杭,银精矿,126.7,50.0,500.0
INV-01816,2028-11-15,WH-02,新疆阿勒泰,金矿石,622.8,150.0,1500.0
INV-01817,2028-11-15,WH-02,新疆阿勒泰,铜精矿,1176.7,250.0,2500.0
INV-01818,2028-11-15,WH-02,新疆阿勒泰,锌精矿,1629.0,400.0,4000.0
INV-01819,2028-11-15,WH-03,黑龙江多宝山,铜精矿,626.4,200.0,2000.0
INV-01820,2028-11-15,WH-03,黑龙江多宝山,钼精矿,214.1,100.0,800.0
INV-01821,2028-11-15,WH-04,贵州贞丰,金矿石,551.2,100.0,1000.0
INV-01822,2028-11-15,WH-04,贵州贞丰,锌精矿,1166.5,300.0,2500.0
INV-01823,2028-11-15,WH-05,河南洛阳,银精矿,86.0,40.0,400.0
INV-01824,2028-11-15,WH-05,河南洛阳,钼精矿,275.7,80.0,600.0
INV-01825,2028-03-15,WH-01,福建上杭,金矿石,798.3,200.0,2000.0
INV-01826,2028-03-15,WH-01,福建上杭,铜精矿,1083.3,300.0,3000.0
INV-01827,2028-03-15,WH-01,福建上杭,银精矿,139.3,50.0,500.0
INV-01828,2028-03-15,WH-02,新疆阿勒泰,金矿石,544.2,150.0,1500.0
INV-01829,2028-03-15,WH-02,新疆阿勒泰,铜精矿,938.4,250.0,2500.0
INV-01830,2028-03-15,WH-02,新疆阿勒泰,锌精矿,2077.5,400.0,4000.0
INV-01831,2028-03-15,WH-03,黑龙江多宝山,铜精矿,822.0,200.0,2000.0
INV-01832,2028-03-15,WH-03,黑龙江多宝山,钼精矿,358.9,100.0,800.0
INV-01833,2028-03-15,WH-04,贵州贞丰,金矿石,387.9,100.0,1000.0
INV-01834,2028-03-15,WH-04,贵州贞丰,锌精矿,1273.2,300.0,2500.0
INV-01835,2028-03-15,WH-05,河南洛阳,银精矿,88.3,40.0,400.0
INV-01836,2028-03-15,WH-05,河南洛阳,钼精矿,276.1,80.0,600.0
INV-01837,2028-06-15,WH-01,福建上杭,金矿石,750.6,200.0,2000.0
INV-01838,2028-06-15,WH-01,福建上杭,铜精矿,1076.0,300.0,3000.0
INV-01839,2028-06-15,WH-01,福建上杭,银精矿,76.4,50.0,500.0
INV-01840,2028-06-15,WH-02,新疆阿勒泰,金矿石,413.8,150.0,1500.0
INV-01841,2028-06-15,WH-02,新疆阿勒泰,铜精矿,1271.2,250.0,2500.0
INV-01842,2028-06-15,WH-02,新疆阿勒泰,锌精矿,1461.0,400.0,4000.0
INV-01843,2028-06-15,WH-03,黑龙江多宝山,铜精矿,609.8,200.0,2000.0
INV-01844,2028-06-15,WH-03,黑龙江多宝山,钼精矿,195.4,100.0,800.0
INV-01845,2028-06-15,WH-04,贵州贞丰,金矿石,346.3,100.0,1000.0
INV-01846,2028-06-15,WH-04,贵州贞丰,锌精矿,891.9,300.0,2500.0
INV-01847,2028-06-15,WH-05,河南洛阳,银精矿,37.0,40.0,400.0
INV-01848,2028-06-15,WH-05,河南洛阳,钼精矿,192.1,80.0,600.0
INV-01849,2028-09-15,WH-01,福建上杭,金矿石,603.0,200.0,2000.0
INV-01850,2028-09-15,WH-01,福建上杭,铜精矿,952.5,300.0,3000.0
INV-01851,2028-09-15,WH-01,福建上杭,银精矿,59.5,50.0,500.0
INV-01852,2028-09-15,WH-02,新疆阿勒泰,金矿石,377.1,150.0,1500.0
INV-01853,2028-09-15,WH-02,新疆阿勒泰,铜精矿,1044.6,250.0,2500.0
INV-01854,2028-09-15,WH-02,新疆阿勒泰,锌精矿,1426.7,400.0,4000.0
INV-01855,2028-09-15,WH-03,黑龙江多宝山,铜精矿,578.9,200.0,2000.0
INV-01856,2028-09-15,WH-03,黑龙江多宝山,钼精矿,94.4,100.0,800.0
INV-01857,2028-09-15,WH-04,贵州贞丰,金矿石,258.7,100.0,1000.0
INV-01858,2028-09-15,WH-04,贵州贞丰,锌精矿,825.6,300.0,2500.0
INV-01859,2028-09-15,WH-05,河南洛阳,银精矿,43.4,40.0,400.0
INV-01860,2028-09-15,WH-05,河南洛阳,钼精矿,135.3,80.0,600.0
INV-01861,2028-12-15,WH-01,福建上杭,金矿石,832.5,200.0,2000.0
INV-01862,2028-12-15,WH-01,福建上杭,铜精矿,1537.5,300.0,3000.0
INV-01863,2028-12-15,WH-01,福建上杭,银精矿,126.7,50.0,500.0
INV-01864,2028-12-15,WH-02,新疆阿勒泰,金矿石,613.6,150.0,1500.0
INV-01865,2028-12-15,WH-02,新疆阿勒泰,铜精矿,1105.2,250.0,2500.0
INV-01866,2028-12-15,WH-02,新疆阿勒泰,锌精矿,1926.4,400.0,4000.0
INV-01867,2028-12-15,WH-03,黑龙江多宝山,铜精矿,808.1,200.0,2000.0
INV-01868,2028-12-15,WH-03,黑龙江多宝山,钼精矿,271.0,100.0,800.0
INV-01869,2028-12-15,WH-04,贵州贞丰,金矿石,428.2,100.0,1000.0
INV-01870,2028-12-15,WH-04,贵州贞丰,锌精矿,1003.2,300.0,2500.0
INV-01871,2028-12-15,WH-05,河南洛阳,银精矿,75.3,40.0,400.0
