order_id,order_date,customer_id,product_category,quantity_tons,unit_price,total_amount,region,status
ORD-01920,2026-10-18,CUST-014,钼精矿,61.3,289681.50,17757475.95,华北,进行中
ORD-01921,2026-10-22,CUST-039,金矿石,188.9,410492.84,77542097.48,华东,已完成
ORD-01922,2026-10-25,CUST-002,铜精矿,285.0,62956.98,17942739.30,华南,已完成
ORD-01923,2026-11-01,CUST-031,银精矿,40.4,3738375.62,151030375.05,西北,已完成
ORD-01924,2026-11-05,CUST-016,锌精矿,407.6,20193.89,8231029.56,华东,已完成
ORD-01925,2026-11-08,CUST-048,钼精矿,90.8,306489.14,27829213.91,东北,已完成
ORD-01926,2026-11-12,CUST-009,金矿石,225.7,356220.55,80398978.13,华北,已完成
ORD-01927,2026-11-15,CUST-025,铜精矿,335.4,46070.21,15451948.43,西南,进行中
ORD-01928,2026-11-18,CUST-041,银精矿,62.6,3781625.84,236729777.58,华南,已完成
ORD-01929,2026-11-22,CUST-006,锌精矿,547.7,17209.61,9425703.40,华东,已完成
ORD-01930,2026-11-25,CUST-034,钼精矿,91.1,355089.83,32348683.51,西北,已完成
ORD-01931,2026-12-01,CUST-020,金矿石,177.3,393611.53,69787324.27,东北,已完成
ORD-01932,2026-12-05,CUST-043,铜精矿,279.6,51339.39,14354493.44,华东,已取消
ORD-01933,2026-12-08,CUST-013,银精矿,72.2,4648148.19,335596299.32,华南,已完成
ORD-01934,2026-12-12,CUST-036,锌精矿,436.9,21772.69,9512488.26,华北,已完成
ORD-01935,2026-12-15,CUST-001,钼精矿,77.1,341693.91,26344600.46,西南,已完成
ORD-01936,2026-12-18,CUST-028,金矿石,249.9,407091.41,101732143.36,华东,进行中
ORD-01937,2026-12-22,CUST-047,铜精矿,295.6,62054.84,18343410.70,华南,已完成
ORD-01938,2026-12-25,CUST-010,银精矿,27.5,4111713.34,113072116.85,西北,已完成
ORD-01939,2027-01-01,CUST-023,锌精矿,372.3,15910.97,5923654.13,华东,已完成
ORD-01940,2027-01-05,CUST-038,钼精矿,89.9,276103.20,24821677.68,东北,已完成
ORD-01941,2027-01-08,CUST-017,金矿石,245.7,412973.68,101467633.18,华北,已完成
ORD-01942,2027-01-12,CUST-045,铜精矿,318.0,47029.04,14955234.72,西南,已完成
ORD-01943,2027-01-15,CUST-004,银精矿,54.3,4154025.52,225563585.74,华东,已完成
ORD-01944,2027-01-18,CUST-032,锌精矿,437.3,21644.85,9465292.90,华南,进行中
ORD-01945,2027-01-22,CUST-026,钼精矿,110.8,367933.50,40767031.80,华北,已完成
ORD-01946,2027-01-25,CUST-040,金矿石,185.0,400300.06,74055511.10,西南,已完成
ORD-01947,2027-02-01,CUST-024,铜精矿,285.1,45737.90,13039875.29,华东,已取消
ORD-01948,2027-02-05,CUST-049,银精矿,44.5,3984631.04,177316081.28,东北,已完成
ORD-01949,2027-02-08,CUST-030,锌精矿,396.9,19892.67,7895400.72,西北,已完成
ORD-01950,2027-02-12,CUST-007,钼精矿,78.0,293041.80,22857260.40,华南,已完成
ORD-01951,2027-02-15,CUST-015,金矿石,216.6,340314.73,73712170.52,华东,已完成
ORD-01952,2027-02-18,CUST-042,铜精矿,332.9,56902.26,18942762.35,华北,已完成
ORD-01953,2027-02-22,CUST-021,银精矿,41.5,4418648.04,183373893.66,西南,进行中
ORD-01954,2027-02-25,CUST-008,锌精矿,416.0,16012.50,6661200.00,华南,已完成
ORD-01955,2027-03-01,CUST-035,钼精矿,131.5,374210.24,49208646.56,华东,已完成
ORD-01956,2027-03-05,CUST-012,金矿石,155.2,374072.90,58056114.08,东北,已完成
ORD-01957,2027-03-08,CUST-044,铜精矿,276.0,60356.86,16658493.36,西北,已完成
ORD-01958,2027-03-12,CUST-003,银精矿,67.3,4055209.49,272915598.68,华东,已完成
ORD-01959,2027-03-15,CUST-018,锌精矿,409.1,20176.65,8254267.52,华北,已取消
ORD-01960,2027-03-18,CUST-029,钼精矿,89.7,324622.84,29118668.75,华南,已完成
ORD-01961,2027-03-22,CUST-046,金矿石,171.9,351177.69,60367444.91,西南,已完成
ORD-01962,2027-03-25,CUST-011,铜精矿,356.7,50399.30,17977430.31,华东,已完成
ORD-01963,2027-04-01,CUST-037,银精矿,51.2,4651973.27,238181031.42,华南,已完成
ORD-01964,2027-04-05,CUST-019,锌精矿,534.5,19818.53,10593004.29,西北,进行中
ORD-01965,2027-04-08,CUST-033,钼精矿,98.0,342026.42,33518589.16,东北,已完成
ORD-01966,2027-04-12,CUST-005,金矿石,253.4,355868.12,90176981.61,华北,已完成
ORD-01967,2027-04-15,CUST-027,铜精矿,233.0,56834.17,13242361.61,华东,已完成
ORD-01968,2027-04-18,CUST-048,银精矿,33.0,4395794.48,145061217.84,西南,已完成
ORD-01969,2027-04-22,CUST-014,锌精矿,461.4,17028.39,7856899.15,华南,已完成
ORD-01970,2027-04-25,CUST-039,钼精矿,135.5,335180.46,45416952.33,华东,已完成
ORD-01971,2027-05-01,CUST-002,金矿石,232.1,420821.39,97672644.62,华东,已完成
ORD-01972,2027-05-05,CUST-031,铜精矿,358.5,56048.36,20093337.06,东北,已取消
ORD-01973,2027-05-08,CUST-016,银精矿,49.4,4139608.52,204496660.89,华北,已完成
ORD-01974,2027-05-12,CUST-025,锌精矿,312.8,17929.71,5608413.29,西南,已完成
ORD-01975,2027-05-15,CUST-009,钼精矿,93.8,340140.43,31905172.33,华南,进行中
ORD-01976,2027-05-18,CUST-041,金矿石,233.4,344343.98,80369884.93,西北,已完成
ORD-01977,2027-05-22,CUST-006,铜精矿,248.0,59050.68,14644568.64,华东,已完成
ORD-01978,2027-05-25,CUST-034,银精矿,51.3,4573186.80,234604482.84,华南,已完成
ORD-01979,2027-06-01,CUST-020,锌精矿,513.5,19851.37,10193678.49,华北,已完成
ORD-01980,2027-06-05,CUST-043,钼精矿,80.3,271617.17,21810858.75,华东,已完成
ORD-01981,2027-06-08,CUST-013,金矿石,212.3,456054.59,96820389.46,东北,已完成
ORD-01982,2027-06-12,CUST-036,铜精矿,280.6,54033.31,15161746.79,西南,已完成
ORD-01983,2027-06-15,CUST-001,银精矿,72.0,4408391.12,317404160.64,华东,进行中
ORD-01984,2027-06-18,CUST-028,锌精矿,339.0,21986.40,7453389.60,华南,已完成
ORD-01985,2027-06-22,CUST-047,钼精矿,110.3,370383.75,40853327.62,西北,已完成
ORD-01986,2027-06-25,CUST-010,金矿石,230.4,386370.76,89019823.10,华北,已完成
ORD-01987,2027-07-01,CUST-023,铜精矿,290.8,58463.40,17001156.72,华东,已完成
ORD-01988,2027-07-05,CUST-038,银精矿,51.9,3863204.70,200500323.93,西南,已完成
ORD-01989,2027-07-08,CUST-017,锌精矿,357.7,21243.85,7598925.14,东北,已取消
ORD-01990,2027-07-12,CUST-045,钼精矿,83.3,299165.68,24920501.14,华南,已完成
ORD-01991,2027-07-15,CUST-004,金矿石,253.7,423087.92,107337405.30,华东,已完成
ORD-01992,2027-07-18,CUST-032,铜精矿,237.1,60186.98,14270332.96,华北,已完成
ORD-01993,2027-07-22,CUST-026,银精矿,53.0,3957467.61,209745783.33,西北,进行中
ORD-01994,2027-07-25,CUST-040,锌精矿,422.5,19735.99,8338455.78,华南,已完成
ORD-01995,2027-07-28,CUST-024,钼精矿,104.2,353768.34,36862661.03,西南,已完成
ORD-01996,2027-07-28,CUST-049,金矿石,150.9,448273.51,67644472.66,东北,已完成
ORD-01997,2027-07-28,CUST-030,铜精矿,279.1,52233.13,14578266.58,华东,已完成
ORD-01998,2027-07-28,CUST-007,银精矿,31.3,4185430.75,131003982.48,华北,已完成
ORD-01999,2027-07-28,CUST-015,锌精矿,437.2,16915.28,7395360.42,华南,已完成
ORD-02000,2027-07-28,CUST-042,钼精矿,105.0,328566.27,34499458.35,西南,已完成
ORD-02001,2026-09-05,CUST-012,金矿石,151.7,429067.87,65089595.88,华东,已完成
ORD-02002,2026-09-08,CUST-035,铜精矿,294.5,52726.80,15528042.60,华南,已完成
ORD-02003,2026-09-12,CUST-007,银精矿,45.2,4852881.60,219350248.32,华北,已完成
ORD-02004,2026-09-15,CUST-021,锌精矿,470.0,19570.54,9198153.80,西南,进行中
ORD-02005,2026-09-18,CUST-042,钼精矿,71.2,295928.96,21070141.95,华东,已完成
ORD-02006,2026-09-22,CUST-018,金矿石,170.0,449968.35,76494619.50,西北,已完成
ORD-02007,2026-09-25,CUST-003,铜精矿,211.0,57313.99,12093251.89,华南,已取消
ORD-02008,2026-10-01,CUST-029,银精矿,63.5,3883433.05,246597998.67,华东,已完成
ORD-02009,2026-10-05,CUST-015,锌精矿,478.0,21423.39,10240380.42,东北,已完成
ORD-02010,2026-10-08,CUST-037,钼精矿,90.4,324974.48,29377692.99,华北,已完成
ORD-02011,2026-10-12,CUST-008,金矿石,169.3,361758.78,61245761.45,华南,进行中
ORD-02012,2026-10-15,CUST-044,铜精矿,269.3,57457.67,15473350.53,西南,已完成
ORD-02013,2026-10-20,CUST-022,银精矿,39.4,4781904.50,188407037.30,华东,已完成
ORD-02014,2026-10-25,CUST-011,锌精矿,354.5,16397.41,5812881.84,华北,已完成
ORD-02015,2026-11-01,CUST-033,钼精矿,117.5,330703.46,38857656.55,西北,已完成
ORD-02016,2026-11-05,CUST-019,金矿石,248.1,438123.90,108698539.59,华东,已完成
ORD-02017,2026-11-08,CUST-046,铜精矿,299.7,50581.33,15159224.60,东北,已取消
ORD-02018,2026-11-12,CUST-005,银精矿,42.5,4867430.26,206865786.05,华南,已完成
ORD-02019,2026-11-15,CUST-027,锌精矿,415.5,18546.06,7705887.93,西南,已完成
ORD-02020,2026-11-18,CUST-014,钼精矿,60.1,293708.76,17651896.48,华北,进行中
ORD-02021,2026-11-22,CUST-039,金矿石,218.4,447796.93,97798849.51,华东,已完成
ORD-02022,2026-11-25,CUST-002,铜精矿,289.1,52122.11,15068502.00,华南,已完成
ORD-02023,2026-12-01,CUST-031,银精矿,34.0,3669998.96,124779964.64,西北,已完成
ORD-02024,2026-12-05,CUST-016,锌精矿,319.1,16727.99,5337901.61,华东,已完成
ORD-02025,2026-12-08,CUST-048,钼精矿,95.6,293109.32,28021250.99,东北,已完成
ORD-02026,2026-12-12,CUST-009,金矿石,214.6,370349.33,79476966.22,华北,已完成
ORD-02027,2026-12-15,CUST-025,铜精矿,283.1,50984.78,14433791.22,西南,进行中
ORD-02028,2026-12-18,CUST-041,银精矿,61.7,4544184.89,280376207.71,华南,已完成
ORD-02029,2026-12-22,CUST-006,锌精矿,458.1,18254.60,8362432.26,华东,已完成
ORD-02030,2026-12-25,CUST-034,钼精矿,85.3,287088.84,24488678.05,西北,已完成
ORD-02031,2027-01-01,CUST-020,金矿石,187.0,408145.59,76323225.33,东北,已完成
ORD-02032,2027-01-05,CUST-043,铜精矿,247.9,58660.75,14541999.93,华东,已取消
ORD-02033,2027-01-08,CUST-013,银精矿,60.8,4754376.18,289066071.74,华南,已完成
ORD-02034,2027-01-12,CUST-036,锌精矿,389.6,21835.74,8507204.30,华北,已完成
ORD-02035,2027-01-15,CUST-001,钼精矿,72.8,297510.50,21658764.40,西南,已完成
ORD-02036,2027-01-18,CUST-028,金矿石,257.0,379221.03,97459804.71,华东,进行中
ORD-02037,2027-01-22,CUST-047,铜精矿,244.7,55435.46,13565057.06,华南,已完成
ORD-02038,2027-01-25,CUST-010,银精矿,30.3,4259395.93,129059696.68,西北,已完成
ORD-02039,2027-02-01,CUST-023,锌精矿,347.3,19331.02,6713663.25,华东,已完成
ORD-02040,2027-02-05,CUST-038,钼精矿,85.4,340490.65,29077901.51,东北,已完成
ORD-02041,2027-02-08,CUST-017,金矿石,187.7,357633.37,67127783.55,华北,已完成
ORD-02042,2027-02-12,CUST-045,铜精矿,340.5,59158.42,20143442.01,西南,已完成
ORD-02043,2027-02-15,CUST-004,银精矿,52.9,3841304.32,203204998.53,华东,已完成
ORD-02044,2027-02-18,CUST-032,锌精矿,476.2,20176.56,9608077.87,华南,进行中
ORD-02045,2027-02-22,CUST-026,钼精矿,111.7,316866.23,35393957.89,华北,已完成
ORD-02046,2027-02-25,CUST-040,金矿石,169.7,405591.87,68828940.34,西南,已完成
ORD-02047,2027-03-01,CUST-024,铜精矿,262.7,61167.87,16068799.45,华东,已取消
ORD-02048,2027-03-05,CUST-049,银精矿,47.7,3933425.60,187624401.12,东北,已完成
ORD-02049,2027-03-08,CUST-030,锌精矿,334.0,20605.40,6882203.60,西北,已完成
ORD-02050,2027-03-12,CUST-007,钼精矿,101.6,324764.96,32996119.94,华南,已完成
ORD-02051,2027-03-15,CUST-015,金矿石,229.4,354122.41,81235680.85,华东,已完成
ORD-02052,2027-03-18,CUST-042,铜精矿,345.4,48311.78,16686888.81,华北,已完成
ORD-02053,2027-03-22,CUST-021,银精矿,36.0,3976901.95,143168470.20,西南,进行中
ORD-02054,2027-03-25,CUST-008,锌精矿,394.7,16367.46,6460236.46,华南,已完成
ORD-02055,2027-04-01,CUST-035,钼精矿,133.3,272042.24,36263230.59,华东,已完成
ORD-02056,2027-04-05,CUST-012,金矿石,171.2,411965.64,70528517.57,东北,已完成
ORD-02057,2027-04-08,CUST-044,铜精矿,285.7,52667.49,15047101.89,西北,已完成
ORD-02058,2027-04-12,CUST-003,银精矿,65.8,4604580.12,302981371.90,华东,已完成
ORD-02059,2027-04-15,CUST-018,锌精矿,405.0,16137.52,6535695.60,华北,已取消
ORD-02060,2027-04-18,CUST-029,钼精矿,72.6,349459.16,25370735.02,华南,已完成
ORD-02061,2027-04-22,CUST-046,金矿石,183.9,348019.17,64000725.36,西南,已完成
ORD-02062,2027-04-25,CUST-011,铜精矿,375.9,53621.65,20156378.23,华东,已完成
ORD-02063,2027-05-01,CUST-037,银精矿,55.5,3844804.98,213386676.39,华南,已完成
ORD-02064,2027-05-05,CUST-019,锌精矿,449.8,17370.93,7813444.31,西北,进行中
ORD-02065,2027-05-08,CUST-033,钼精矿,105.6,350702.95,37034231.52,东北,已完成
ORD-02066,2027-05-12,CUST-005,金矿石,240.4,353896.48,85076713.79,华北,已完成
ORD-02067,2027-05-15,CUST-027,铜精矿,205.6,47187.18,9701684.21,华东,已完成
ORD-02068,2027-05-18,CUST-048,银精矿,35.2,4900449.78,172495832.26,西南,已完成
ORD-02069,2027-05-22,CUST-014,锌精矿,411.7,17642.81,7263544.88,华南,已完成
ORD-02070,2027-05-25,CUST-039,钼精矿,128.3,295648.03,37931642.25,华东,已完成
ORD-02071,2027-06-01,CUST-002,金矿石,184.8,409516.83,75678710.18,华东,已完成
ORD-02072,2027-06-05,CUST-031,铜精矿,386.9,61949.47,23968249.94,东北,已取消
ORD-02073,2027-06-08,CUST-016,银精矿,41.8,4348327.75,181760099.95,华北,已完成
ORD-02074,2027-06-12,CUST-025,锌精矿,393.6,19954.48,7854083.33,西南,已完成
ORD-02075,2027-06-15,CUST-009,钼精矿,100.6,352113.24,35422591.94,华南,进行中
ORD-02076,2027-06-18,CUST-041,金矿石,236.0,412634.72,97381793.92,西北,已完成
ORD-02077,2027-06-22,CUST-006,铜精矿,240.5,49911.75,12003775.88,华东,已完成
ORD-02078,2027-06-25,CUST-034,银精矿,65.4,4332438.60,283341484.44,华南,已完成
ORD-02079,2027-07-01,CUST-020,锌精矿,518.8,15830.01,8212609.19,华北,已完成
ORD-02080,2027-07-05,CUST-043,钼精矿,76.2,274263.59,20898885.56,华东,已完成
ORD-02081,2027-07-08,CUST-013,金矿石,204.9,408291.05,83658836.14,东北,已完成
ORD-02082,2027-07-12,CUST-036,铜精矿,288.2,57669.82,16620442.12,西南,已完成
ORD-02083,2027-07-15,CUST-001,银精矿,59.0,3604758.12,212680729.08,华东,进行中
ORD-02084,2027-07-18,CUST-028,锌精矿,371.4,19993.41,7425552.47,华南,已完成
ORD-02085,2027-07-22,CUST-047,钼精矿,92.6,378797.09,35076610.53,西北,已完成
ORD-02086,2027-07-25,CUST-010,金矿石,251.0,381113.68,95659533.68,华北,已完成
ORD-02087,2027-08-01,CUST-023,铜精矿,322.5,53661.10,17305704.75,华东,已完成
ORD-02088,2027-08-05,CUST-038,银精矿,41.9,3719057.23,155828497.94,西南,已完成
ORD-02089,2027-08-08,CUST-017,锌精矿,441.2,17557.54,7746386.65,东北,已取消
ORD-02090,2027-08-12,CUST-045,钼精矿,92.5,297019.91,27474341.67,华南,已完成
ORD-02091,2027-08-15,CUST-004,金矿石,221.4,340049.44,75286946.02,华东,已完成
ORD-02092,2027-08-18,CUST-032,铜精矿,304.7,46476.81,14161484.01,华北,已完成
ORD-02093,2027-08-22,CUST-026,银精矿,49.7,4561988.34,226730820.50,西北,进行中
ORD-02094,2027-08-25,CUST-040,锌精矿,372.0,16283.93,6057621.96,华南,已完成
ORD-02095,2027-08-28,CUST-024,钼精矿,113.8,319454.53,36353925.51,西南,已完成
ORD-02096,2027-08-28,CUST-049,金矿石,143.3,432794.51,62019453.28,东北,已完成
ORD-02097,2027-08-28,CUST-030,铜精矿,272.4,61904.27,16862723.15,华东,已完成
ORD-02098,2027-08-28,CUST-007,银精矿,39.6,4309978.85,170675162.46,华北,已完成
ORD-02099,2027-08-28,CUST-015,锌精矿,384.4,18554.01,7132161.44,华南,已完成
ORD-02100,2027-08-28,CUST-042,钼精矿,104.5,295636.03,30893965.14,西南,已完成
ORD-02101,2026-10-05,CUST-012,金矿石,150.6,444631.49,66961502.39,华东,已完成
ORD-02102,2026-10-08,CUST-035,铜精矿,363.5,49608.83,18032809.71,华南,已完成
ORD-02103,2026-10-12,CUST-007,银精矿,47.1,4867434.60,229256169.66,华北,已完成
ORD-02104,2026-10-15,CUST-021,锌精矿,508.9,19018.04,9678280.56,西南,进行中
ORD-02105,2026-10-18,CUST-042,钼精矿,83.3,338264.00,28177391.20,华东,已完成
ORD-02106,2026-10-22,CUST-018,金矿石,217.9,415463.88,90529579.45,西北,已完成
ORD-02107,2026-10-25,CUST-003,铜精矿,155.9,50137.84,7816489.26,华南,已取消
ORD-02108,2026-11-01,CUST-029,银精矿,51.8,4077217.30,211199856.14,华东,已完成
ORD-02109,2026-11-05,CUST-015,锌精矿,421.1,20495.89,8630819.28,东北,已完成
ORD-02110,2026-11-08,CUST-037,钼精矿,99.3,296107.56,29403480.71,华北,已完成
ORD-02111,2026-11-12,CUST-008,金矿石,189.5,332578.47,63023620.06,华南,进行中
ORD-02112,2026-11-15,CUST-044,铜精矿,265.1,45994.55,12193155.21,西南,已完成
ORD-02113,2026-11-20,CUST-022,银精矿,39.5,4962686.75,196026126.62,华东,已完成
ORD-02114,2026-11-25,CUST-011,锌精矿,325.9,21135.33,6888004.05,华北,已完成
ORD-02115,2026-12-01,CUST-033,钼精矿,115.1,280930.42,32335091.34,西北,已完成
ORD-02116,2026-12-05,CUST-019,金矿石,272.4,370326.32,100876889.57,华东,已完成
ORD-02117,2026-12-08,CUST-046,铜精矿,365.3,53867.89,19677940.22,东北,已取消
ORD-02118,2026-12-12,CUST-005,银精矿,47.4,4184213.44,198331717.06,华南,已完成
ORD-02119,2026-12-15,CUST-027,锌精矿,417.8,17662.99,7379597.22,西南,已完成
ORD-02120,2026-12-18,CUST-014,钼精矿,80.2,359919.36,28865532.67,华北,进行中
ORD-02121,2026-12-22,CUST-039,金矿石,212.7,366177.47,77885947.87,华东,已完成
ORD-02122,2026-12-25,CUST-002,铜精矿,310.6,62586.23,19439283.04,华南,已完成
ORD-02123,2027-01-01,CUST-031,银精矿,43.8,3911893.58,171340938.80,西北,已完成
ORD-02124,2027-01-05,CUST-016,锌精矿,344.6,16383.09,5645612.81,华东,已完成
ORD-02125,2027-01-08,CUST-048,钼精矿,86.2,327227.33,28206995.85,东北,已完成
ORD-02126,2027-01-12,CUST-009,金矿石,200.5,441664.22,88553676.11,华北,已完成
ORD-02127,2027-01-15,CUST-025,铜精矿,320.8,48602.43,15591659.54,西南,进行中
ORD-02128,2027-01-18,CUST-041,银精矿,50.2,4273037.42,214506478.48,华南,已完成
ORD-02129,2027-01-22,CUST-006,锌精矿,465.1,18998.42,8836165.14,华东,已完成
ORD-02130,2027-01-25,CUST-034,钼精矿,113.5,308685.23,35035773.60,西北,已完成
ORD-02131,2027-02-01,CUST-020,金矿石,162.9,430271.50,70091227.35,东北,已完成
ORD-02132,2027-02-05,CUST-043,铜精矿,244.0,56457.34,13775590.96,华东,已取消
ORD-02133,2027-02-08,CUST-013,银精矿,56.5,4746698.73,268188478.25,华南,已完成
ORD-02134,2027-02-12,CUST-036,锌精矿,395.7,17001.59,6727529.16,华北,已完成
ORD-02135,2027-02-15,CUST-001,钼精矿,65.8,281673.97,18534147.23,西南,已完成
ORD-02136,2027-02-18,CUST-028,金矿石,263.4,378896.80,99801417.12,华东,进行中
ORD-02137,2027-02-22,CUST-047,铜精矿,247.3,46753.08,11562036.68,华南,已完成
ORD-02138,2027-02-25,CUST-010,银精矿,25.8,4180344.76,107852894.81,西北,已完成
ORD-02139,2027-03-01,CUST-023,锌精矿,390.6,16953.54,6622052.72,华东,已完成
ORD-02140,2027-03-05,CUST-038,钼精矿,96.2,312946.84,30105486.01,东北,已完成
ORD-02141,2027-03-08,CUST-017,金矿石,199.0,427992.97,85170601.03,华北,已完成
ORD-02142,2027-03-12,CUST-045,铜精矿,295.3,52034.28,15365722.88,西南,已完成
ORD-02143,2027-03-15,CUST-004,银精矿,54.2,4502986.00,244061841.20,华东,已完成
ORD-02144,2027-03-18,CUST-032,锌精矿,357.2,21230.29,7583459.59,华南,进行中
ORD-02145,2027-03-22,CUST-026,钼精矿,123.0,322931.20,39720537.60,华北,已完成
ORD-02146,2027-03-25,CUST-040,金矿石,193.8,345353.61,66929529.62,西南,已完成
ORD-02147,2027-04-01,CUST-024,铜精矿,316.5,52391.63,16581950.89,华东,已取消
ORD-02148,2027-04-05,CUST-049,银精矿,44.5,3850920.32,171365954.24,东北,已完成
ORD-02149,2027-04-08,CUST-030,锌精矿,411.7,18857.18,7763501.01,西北,已完成
ORD-02150,2027-04-12,CUST-007,钼精矿,82.8,338525.57,28029917.20,华南,已完成
ORD-02151,2027-04-15,CUST-015,金矿石,258.4,383981.36,99220783.42,华东,已完成
ORD-02152,2027-04-18,CUST-042,铜精矿,312.5,46435.39,14511059.38,华北,已完成
ORD-02153,2027-04-22,CUST-021,银精矿,37.8,4822047.62,182273400.04,西南,进行中
ORD-02154,2027-04-25,CUST-008,锌精矿,477.3,18768.15,8958038.00,华南,已完成
ORD-02155,2027-05-01,CUST-035,钼精矿,127.2,286329.92,36421165.82,华东,已完成
ORD-02156,2027-05-05,CUST-012,金矿石,157.8,367842.17,58045494.43,东北,已完成
ORD-02157,2027-05-08,CUST-044,铜精矿,289.9,53872.18,15617544.98,西北,已完成
ORD-02158,2027-05-12,CUST-003,银精矿,68.0,4150402.28,282227355.04,华东,已完成
ORD-02159,2027-05-15,CUST-018,锌精矿,320.2,19835.21,6351234.24,华北,已取消
ORD-02160,2027-05-18,CUST-029,钼精矿,81.9,315730.96,25858365.62,华南,已完成
